Timestamp,System power generated,Wind speed,Wind direction,Pressure,Air temperature,windfarm power
"Apr 29, 08:00 am",29.0565,3.361,233,0.999989,16.463,11.37
"Apr 29, 09:00 am",51.4164,3.638,232,0.999496,17.063,21.61
"Apr 29, 10:00 am",0.0,1.186,178,0.999198,18.863,0.0
"Apr 29, 11:00 am",18.4337,3.243,124,1.00008,19.763,8.04
"Apr 29, 12:00 pm",92.1141,4.113,120,0.996827,20.063,37.41
"Apr 29, 01:00 pm",445.795,6.337,105,0.997716,19.963,173.22
"Apr 29, 02:00 pm",857.835,7.83,102,0.997025,19.363,362.87
"Apr 29, 03:00 pm",901.994,7.968,105,0.996729,18.963,342.83
"Apr 29, 04:00 pm",1064.86,8.413,111,0.99367,18.863,431.4
"Apr 29, 05:00 pm",1129.48,8.581,120,0.99367,18.963,439.01
"Apr 29, 06:00 pm",1406.87,9.253,130,0.992978,19.513,580.38
"Apr 29, 07:00 pm",1742.57,9.926,136,0.992286,20.063,660.84
"Apr 29, 08:00 pm",1635.76,9.708,136,0.99357,19.863,613.95
"Apr 29, 09:00 pm",1736.32,9.896,138,0.996236,19.663,752.62
"Apr 29, 10:00 pm",1359.02,9.155,142,0.994557,19.663,500.32
"Apr 29, 11:00 pm",1874.6,10.183,144,0.996038,19.563,750.73
"Apr 30, 12:00 am",2037.1,10.558,156,0.992879,19.463,769.35
"Apr 30, 01:00 am",1508.35,9.451,160,0.993373,19.363,547.7
"Apr 30, 02:00 am",1493.69,9.422,164,0.992781,19.363,542.03
"Apr 30, 03:00 am",1578.5,9.599,156,0.991201,19.563,590.39
"Apr 30, 04:00 am",1745.59,9.936,143,0.990411,19.863,749.45
"Apr 30, 05:00 am",1695.64,9.837,142,0.990312,20.063,648.75
"Apr 30, 06:00 am",1720.7,9.896,141,0.989127,20.313,750.29
"Apr 30, 07:00 am",1752.05,9.965,142,0.987943,20.563,712.26
"Apr 30, 08:00 am",2039.3,10.598,144,0.988436,21.063,805.38
"Apr 30, 09:00 am",1957.92,10.41,137,0.990706,21.363,795.71
"Apr 30, 10:00 am",2539.16,11.873,129,0.991298,21.263,1019.06
"Apr 30, 11:00 am",2800.76,12.911,129,0.988732,20.963,1178.29
"Apr 30, 12:00 pm",2920.42,13.712,130,0.988041,20.863,1117.35
"Apr 30, 01:00 pm",2874.02,13.327,129,0.989522,20.963,1115.82
"Apr 30, 02:00 pm",2808.64,12.951,128,0.988041,21.063,1212.01
"Apr 30, 03:00 pm",2900.81,13.554,129,0.987646,21.063,1263.93
"Apr 30, 04:00 pm",2876.13,13.366,135,0.984981,21.263,1240.78
"Apr 30, 05:00 pm",2523.84,11.844,97,0.98735,21.163,993.27
"Apr 30, 06:00 pm",2627.59,12.16,108,0.986757,22.463,1109.97
"Apr 30, 07:00 pm",2693.1,12.476,100,0.986262,23.763,1072.14
"Apr 30, 08:00 pm",2977.5,14.345,101,0.987841,23.963,1190.41
"Apr 30, 09:00 pm",2833.42,13.099,99,0.989816,24.063,1066.43
"Apr 30, 10:00 pm",2977.95,14.345,102,0.991198,24.063,1212.89
"Apr 30, 11:00 pm",2893.19,13.534,103,0.988236,23.963,1084.63
"May 1, 12:00 am",2706.97,12.546,102,0.985867,24.163,1046.31
"May 1, 01:00 am",2782.55,12.882,110,0.987545,24.263,1192.05
"May 1, 02:00 am",2454.11,11.676,111,0.988433,23.763,924.13
"May 1, 03:00 am",1925.73,10.361,114,0.988632,22.763,704.23
"May 1, 04:00 am",2309.13,11.25,127,0.988434,22.863,844.03
"May 1, 05:00 am",2078.82,10.707,123,0.988237,22.463,904.83
"May 1, 06:00 am",2338.99,11.33,116,0.988238,22.263,936.89
"May 1, 07:00 am",2561.44,11.962,102,0.988139,22.063,1006.01
"May 1, 08:00 am",2998.4,15.007,104,0.989026,22.863,1273.93
"May 1, 09:00 am",3004.01,15.432,108,0.990112,23.363,1282.31
"May 1, 10:00 am",2987.33,14.632,113,0.992087,23.063,1154.83
"May 1, 11:00 am",3004.01,15.205,111,0.989125,22.963,1248.13
"May 1, 12:00 pm",2944.22,13.939,104,0.988039,22.863,1241.55
"May 1, 01:00 pm",2970.44,14.157,106,0.989026,22.863,1224.93
"May 1, 02:00 pm",2964.55,14.108,111,0.987941,22.763,1103.19
"May 1, 03:00 pm",2889.61,13.485,114,0.987645,22.563,1242.74
"May 1, 04:00 pm",2816.6,13.01,119,0.986954,22.563,1135.45
"May 1, 05:00 pm",2464.24,11.695,119,0.98725,22.663,942.81
"May 1, 06:00 pm",2634.08,12.19,117,0.986757,22.663,1037.88
"May 1, 07:00 pm",2742.59,12.684,116,0.986263,22.663,995.58
"May 1, 08:00 pm",2334.54,11.33,127,0.987447,22.863,864.32
"May 1, 09:00 pm",2079.37,10.697,125,0.992087,22.863,875.92
"May 1, 10:00 pm",2535.94,11.893,133,0.989717,22.963,912.94
"May 1, 11:00 pm",2237.02,11.063,136,0.98952,22.963,879.88
"May 2, 12:00 am",2230.97,11.053,133,0.98873,22.963,896.41
"May 2, 01:00 am",2097.53,10.746,129,0.990211,22.963,764.28
"May 2, 02:00 am",2068.75,10.687,136,0.988533,22.963,905.79
"May 2, 03:00 am",2247.9,11.092,137,0.988434,23.063,849.91
"May 2, 04:00 am",2399.62,11.517,135,0.987447,23.163,922.26
"May 2, 05:00 am",2497.0,11.794,133,0.986757,23.163,959.64
"May 2, 06:00 am",2259.86,11.122,130,0.987743,22.963,855.21
"May 2, 07:00 am",1965.42,10.45,136,0.988829,22.763,707.78
"May 2, 08:00 am",1871.48,10.232,127,0.989817,22.563,782.93
"May 2, 09:00 am",2109.45,10.776,125,0.989026,22.863,922.56
"May 2, 10:00 am",1804.16,10.094,123,0.988138,22.863,681.87
"May 2, 11:00 am",1694.52,9.856,115,0.990409,21.763,699.91
"May 2, 12:00 pm",1473.54,9.431,130,0.988039,22.363,617.93
"May 2, 01:00 pm",1371.93,9.234,139,0.98873,23.063,587.01
"May 2, 02:00 pm",1293.72,9.066,130,0.990309,23.463,509.48
"May 2, 03:00 pm",1972.11,10.469,117,0.988928,22.963,757.75
"May 2, 04:00 pm",2170.46,10.914,123,0.986658,22.163,837.85
"May 2, 05:00 pm",1977.99,10.479,132,0.986559,22.163,824.84
"May 2, 06:00 pm",1780.5,10.044,124,0.987349,22.163,757.32
"May 2, 07:00 pm",1564.28,9.609,122,0.988139,22.163,585.87
"May 2, 08:00 pm",1378.8,9.234,128,0.990113,22.163,537.28
"May 2, 09:00 pm",1020.21,8.344,134,0.989323,22.563,440.89
"May 2, 10:00 pm",1098.72,8.552,122,0.989717,22.963,466.45
"May 2, 11:00 pm",807.101,7.711,127,0.990903,22.463,354.15
"May 3, 12:00 am",1343.24,9.164,131,0.990705,22.463,564.62
"May 3, 01:00 am",1309.29,9.105,141,0.988632,22.863,512.53
"May 3, 02:00 am",1616.05,9.718,144,0.989322,23.163,658.14
"May 3, 03:00 am",1207.22,8.838,148,0.990013,23.463,498.44
"May 3, 04:00 am",1060.28,8.463,152,0.988335,23.763,388.36
"May 3, 05:00 am",934.345,8.136,145,0.987644,23.863,377.06
"May 3, 06:00 am",905.166,8.047,152,0.988335,23.863,377.22
"May 3, 07:00 am",878.727,7.958,154,0.989125,23.863,328.1
"May 3, 08:00 am",1200.17,8.828,146,0.988336,23.463,507.01
"May 3, 09:00 am",751.153,7.553,148,0.988137,24.163,305.5
"May 3, 10:00 am",1200.35,8.838,134,0.986262,23.963,523.57
"May 3, 11:00 am",1142.36,8.69,137,0.987544,24.763,415.13
"May 3, 12:00 pm",2088.08,10.756,133,0.987347,24.763,796.03
"May 3, 01:00 pm",2362.45,11.438,139,0.986162,24.863,964.17
"May 3, 02:00 pm",2553.55,11.992,141,0.984583,25.063,979.86
"May 3, 03:00 pm",2371.5,11.478,143,0.984484,25.463,989.28
"May 3, 04:00 pm",2738.72,12.714,135,0.983497,25.163,1152.24
"May 3, 05:00 pm",2884.22,13.495,136,0.982412,24.563,1061.97
"May 3, 06:00 pm",2853.44,13.238,130,0.982016,24.513,1144.54
"May 3, 07:00 pm",2798.5,12.981,137,0.981622,24.463,1121.39
"May 3, 08:00 pm",2776.65,12.882,136,0.982016,24.663,1081.62
"May 3, 09:00 pm",2596.14,12.12,138,0.982016,24.763,1128.37
"May 3, 10:00 pm",1568.41,9.659,140,0.984287,24.863,668.46
"May 3, 11:00 pm",1992.57,10.558,143,0.982707,24.863,828.46
"May 4, 12:00 am",2546.87,11.982,159,0.982016,24.963,1062.42
"May 4, 01:00 am",2679.62,12.457,173,0.980931,25.163,1063.64
"May 4, 02:00 am",2456.29,11.735,178,0.980732,25.463,1065.24
"May 4, 03:00 am",2304.12,11.3,178,0.980535,25.563,957.52
"May 4, 04:00 am",2520.38,11.923,169,0.979548,25.463,1054.32
"May 4, 05:00 am",2723.55,12.674,180,0.978462,25.663,1168.23
"May 4, 06:00 am",2819.32,13.109,185,0.978068,25.563,1076.77
"May 4, 07:00 am",2884.73,13.534,192,0.977673,25.463,1224.76
"May 4, 08:00 am",2495.02,11.863,200,0.981027,26.863,937.18
"May 4, 09:00 am",1646.96,9.876,227,0.97777,28.363,638.41
"May 4, 10:00 am",449.423,6.456,256,0.980631,29.463,173.86
"May 4, 11:00 am",240.578,5.339,269,0.980433,30.163,105.44
"May 4, 12:00 pm",173.143,4.874,257,0.977174,31.063,74.2
"May 4, 01:00 pm",267.666,5.516,267,0.977471,31.963,111.37
"May 4, 02:00 pm",31.4628,3.48,259,0.97747,32.963,13.16
"May 4, 03:00 pm",0.0,2.244,165,0.976088,32.963,0.0
"May 4, 04:00 pm",670.236,7.365,138,0.975794,29.263,292.07
"May 4, 05:00 pm",2171.86,11.003,142,0.974514,25.463,868.09
"May 4, 06:00 pm",2306.62,11.32,143,0.9756,24.913,900.6
"May 4, 07:00 pm",2424.55,11.646,153,0.976686,24.363,904.46
"May 4, 08:00 pm",1553.6,9.659,159,0.9756,24.963,657.01
"May 4, 09:00 pm",1785.21,10.123,169,0.976982,25.263,747.57
"May 4, 10:00 pm",1429.28,9.402,181,0.979055,25.263,558.49
"May 4, 11:00 pm",1976.37,10.539,188,0.979449,25.163,715.48
"May 5, 12:00 am",1750.0,10.044,200,0.978265,25.063,747.46
"May 5, 01:00 am",451.735,6.446,208,0.977772,25.563,163.04
"May 5, 02:00 am",101.162,4.241,204,0.978956,25.863,42.11
"May 5, 03:00 am",77.5021,4.024,207,0.98014,25.963,33.92
"May 5, 04:00 am",130.179,4.478,239,0.979648,24.963,51.42
"May 5, 05:00 am",120.121,4.399,227,0.976587,25.063,45.5
"May 5, 06:00 am",284.132,5.576,209,0.97629,25.463,118.31
"May 5, 07:00 am",520.64,6.752,249,0.975994,25.863,221.46
"May 5, 08:00 am",754.383,7.602,292,0.978068,25.663,304.56
"May 5, 09:00 am",348.145,5.961,319,0.976784,26.663,152.27
"May 5, 10:00 am",932.268,8.206,337,0.977472,29.063,339.47
"May 5, 11:00 am",914.187,8.166,6,0.977866,30.863,366.03
"May 5, 12:00 pm",667.059,7.345,46,0.978361,28.863,278.48
"May 5, 01:00 pm",299.864,5.675,56,0.978363,27.063,128.65
"May 5, 02:00 pm",95.261,4.202,53,0.978658,28.063,35.66
"May 5, 03:00 pm",0.0,2.264,50,0.980532,29.563,0.0
"May 5, 04:00 pm",0.0,1.73,357,0.978064,31.163,0.0
"May 5, 05:00 pm",0.0,2.363,24,0.976681,31.063,0.0
"May 5, 06:00 pm",53.082,3.727,97,0.978066,27.113,19.67
"May 5, 07:00 pm",203.506,5.081,100,0.979451,23.163,87.35
"May 5, 08:00 pm",278.565,5.516,124,0.983795,23.363,103.79
"May 5, 09:00 pm",7.81064,3.144,136,0.982807,23.563,3.01
"May 5, 10:00 pm",0.0,1.938,136,0.983992,23.663,0.0
"May 5, 11:00 pm",0.0,2.046,220,0.986854,23.763,0.0
"May 6, 12:00 am",145.302,4.587,232,0.985176,23.363,60.13
